STATION,STATION_NAME,DATE,PRCP,TSUN,TMAX,TMIN,AWND,WSF2,WT09,WT01,WT05,WT02,WT08,WT03
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100910,0,-9999,206,139,46,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100911,0,-9999,244,122,22,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100912,0,-9999,172,117,18,67,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100913,163,-9999,200,122,20,76,-9999,1,1,1,-9999,1
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100914,0,-9999,222,117,18,89,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100915,0,-9999,189,89,30,89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100916,43,-9999,217,61,25,67,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100917,89,-9999,189,150,29,76,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100918,0,-9999,194,117,16,45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100919,0,-9999,239,100,5,27,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100920,0,-9999,206,106,40,116,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100921,0,-9999,222,56,23,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100922,0,-9999,294,156,34,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100923,0,-9999,244,144,22,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100924,0,-9999,317,161,43,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100925,0,-9999,294,172,37,89,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100926,0,-9999,206,122,28,81,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100927,51,-9999,144,122,21,45,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100928,124,-9999,239,139,31,76,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100929,0,-9999,-9999,-9999,29,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20100930,48,-9999,250,172,45,112,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101001,320,-9999,256,139,52,130,-9999,1,1,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101002,0,-9999,178,78,40,89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101003,0,-9999,156,44,26,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101004,3,-9999,167,94,43,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101005,13,-9999,167,122,33,67,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101006,229,-9999,139,106,45,112,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101007,23,-9999,178,100,30,94,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101008,0,-9999,228,94,38,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101009,0,-9999,156,56,38,103,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101010,0,-9999,189,44,24,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101011,0,-9999,194,33,13,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101012,0,-9999,172,67,25,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101013,0,-9999,172,22,15,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101014,20,-9999,156,28,17,54,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101015,490,-9999,100,50,60,116,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101016,0,-9999,122,61,75,130,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101017,0,-9999,178,44,22,89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101018,0,-9999,139,22,24,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101019,0,-9999,133,0,9,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101020,0,-9999,156,0,13,63,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101021,10,-9999,133,17,20,81,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101022,0,-9999,72,17,38,98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101023,0,-9999,122,17,30,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101024,5,-9999,72,28,7,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101025,0,-9999,133,61,8,36,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101026,10,-9999,233,100,19,63,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101027,91,-9999,228,139,33,81,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101028,5,-9999,228,94,23,72,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101029,0,-9999,128,39,27,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101030,0,-9999,128,6,33,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101031,0,-9999,106,11,46,103,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101101,0,-9999,89,0,43,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101102,0,-9999,94,0,30,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101103,0,-9999,89,-27,11,45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101104,224,-9999,83,-10,23,67,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101105,71,-9999,139,44,20,72,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101106,0,-9999,94,33,22,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101107,3,-9999,67,22,51,112,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101108,102,-9999,94,17,63,116,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101109,69,-9999,111,50,49,89,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101110,18,-9999,133,61,42,81,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101111,0,-9999,139,6,27,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101112,0,-9999,167,-5,13,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101113,0,-9999,183,-5,5,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101114,0,-9999,117,0,15,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101115,0,-9999,100,72,9,36,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101116,3,-9999,117,72,10,58,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101117,213,-9999,161,78,46,116,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101118,0,-9999,100,33,36,98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101119,0,-9999,56,-27,18,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101120,0,-9999,106,-21,37,94,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101121,0,-9999,33,-16,25,89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101122,0,-9999,61,-10,6,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101123,3,-9999,122,56,12,76,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101124,0,-9999,89,-5,75,139,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101125,0,-9999,44,-27,24,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101126,89,-9999,61,-21,17,58,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101127,0,-9999,50,-27,34,103,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101128,0,-9999,67,-49,22,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101129,0,-9999,72,-49,5,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101130,5,-9999,89,-38,17,58,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101201,94,-9999,117,56,58,130,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101202,0,-9999,78,-21,28,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101203,0,-9999,39,-32,30,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101204,0,-9999,44,-21,47,89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101205,0,-9999,11,-43,39,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101206,0,-9999,0,-49,40,98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101207,0,-9999,11,-43,36,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101208,0,-9999,-5,-60,38,103,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101209,0,-9999,-32,-93,34,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101210,0,-9999,-43,-121,19,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101211,0,-9999,67,-43,12,45,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101212,323,-9999,128,-49,55,161,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101213,20,-9999,122,11,42,89,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101214,0,-9999,11,-82,48,103,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101215,0,-9999,-66,-93,54,112,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101216,0,-9999,-10,-88,15,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101217,0,-9999,6,-110,11,63,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101218,0,-9999,28,-93,0,22,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101219,0,-9999,11,-71,21,54,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101220,0,-9999,-16,-55,47,103,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101221,0,-9999,39,-38,64,112,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101222,5,-9999,22,-10,52,81,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101223,3,-9999,28,-10,68,112,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101224,0,-9999,6,-55,46,89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101225,0,-9999,-10,-71,25,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101226,28,-9999,-38,-60,53,125,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101227,38,-9999,0,-88,107,161,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101228,0,-9999,6,-93,67,148,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101229,0,-9999,22,-32,38,98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101230,0,-9999,61,-71,5,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20101231,0,-9999,94,-60,3,36,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110101,0,-9999,139,-16,6,36,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110102,0,-9999,78,17,10,67,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110103,0,-9999,17,-55,54,107,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110104,0,-9999,28,-66,10,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110105,0,-9999,22,-71,26,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110106,0,-9999,267,-105,10,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110107,0,-9999,-16,-110,23,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110108,0,-9999,-10,-49,36,67,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110109,0,-9999,6,-43,58,98,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110110,0,-9999,0,-66,53,103,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110111,0,-9999,-27,-99,19,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110112,124,-9999,-16,-49,71,116,-9999,1,-9999,1,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110113,0,-9999,-21,-88,57,112,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110114,0,-9999,-43,-121,29,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110115,0,-9999,-32,-182,16,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110116,0,-9999,0,-82,38,89,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110117,8,-9999,-77,-166,18,58,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110118,147,-9999,6,-149,26,67,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110119,323,-9999,28,-27,29,67,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110120,3,-9999,-16,-60,21,67,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110121,71,-9999,-27,-71,35,89,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110122,0,-9999,-38,-160,8,54,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110123,0,-9999,-66,-188,35,89,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110124,0,-9999,-127,-232,26,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110125,0,-9999,-66,-166,1,27,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110126,3,-9999,-21,-177,25,81,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110127,36,-9999,0,-93,47,112,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110128,0,-9999,0,-132,5,36,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110129,0,-9999,22,-71,0,40,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110130,0,-9999,0,-121,14,76,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110131,0,-9999,-55,-166,23,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110201,79,-9999,-71,-143,23,58,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110202,104,-9999,-60,-82,34,81,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110203,0,-9999,-32,-138,15,63,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110204,0,-9999,-9999,-9999,15,63,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110205,81,-9999,-9999,-9999,9,45,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110206,3,-9999,39,-27,35,103,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110207,5,-9999,44,-49,13,45,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110208,51,-9999,22,-110,42,107,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110209,0,-9999,-10,-121,37,107,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110210,0,-9999,-38,-105,25,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110211,0,-9999,-21,-155,20,58,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110212,0,-9999,17,-149,24,94,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110213,0,-9999,11,-116,29,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110214,3,-9999,117,-32,38,165,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110215,0,-9999,-16,-105,72,157,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110216,0,-9999,56,-99,22,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110217,0,-9999,133,-60,1,27,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110218,0,-9999,161,0,30,134,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110219,0,-9999,78,-93,79,157,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110220,0,-9999,-5,-105,72,139,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110221,0,-9999,-38,-116,47,116,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110222,0,-9999,0,-132,43,89,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110223,0,-9999,28,-82,37,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110224,0,-9999,50,-116,20,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110225,246,-9999,28,-27,40,125,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110226,0,-9999,11,-55,28,76,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110227,46,-9999,-21,-77,21,67,-9999,1,-9999,1,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110228,135,-9999,28,-55,18,103,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110301,0,-9999,28,-66,43,67,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110302,8,-9999,67,-99,53,125,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110303,0,-9999,-32,-138,43,125,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110304,0,-9999,17,-149,27,76,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110305,3,-9999,117,-10,35,94,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110306,196,-9999,128,28,40,94,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110307,394,-9999,39,-43,58,143,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110308,0,-9999,56,-60,17,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110309,0,-9999,11,-55,30,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110310,23,-9999,33,0,36,67,-9999,1,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110311,112,-9999,89,33,23,72,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110312,0,-9999,78,6,30,89,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110313,3,-9999,78,28,25,76,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110314,0,-9999,33,-27,12,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110315,0,-9999,72,-49,19,63,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110316,163,-9999,39,0,20,58,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110317,0,-9999,161,-21,17,58,-9999,1,-9999,1,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110318,0,-9999,194,56,45,125,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110319,0,-9999,72,-5,39,103,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110320,0,-9999,78,-32,20,45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110321,48,-9999,33,0,30,89,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110322,0,-9999,50,-10,37,81,-9999,1,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110323,0,-9999,28,-21,26,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110324,0,-9999,33,-16,31,67,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110325,0,-9999,50,-27,38,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110326,0,-9999,22,-55,55,107,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110327,0,-9999,39,-43,51,107,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110328,0,-9999,61,-38,58,112,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014710,MANCHESTER AIRPORT NH US,20110329,0,-9999,67,-16,47,107,-9999,-9999,-9999,-9999,-9999,-9999
